year,max_demand
2010,7.103307853304944
2011,7.21012120778224
2012,7.3169345622595365
2013,7.423747916736833
2014,7.530561271214128
2015,7.6373746256914234
2016,7.824627666873844
2017,8.011880708056264
2018,8.199133749238685
2019,8.386386790421104
2020,8.573639831603524
2021,8.545507919313208
2022,8.51737600702289
2023,8.489244094732575
2024,8.461112182442257
2025,8.43298027015194
2026,8.494518828287008
2027,8.556057386422076
2028,8.617595944557143
2029,8.67913450269221
2030,8.740673060827278
2031,8.814079769459823
2032,8.887486478092368
2033,8.960893186724913
2034,9.034299895357458
2035,9.107706603990005
2036,9.148585789036868
2037,9.189464974083736
2038,9.2303441591306
2039,9.271223344177468
2040,9.312102529224335
2041,9.404849927556473
2042,9.49759732588861
2043,9.590344724220747
2044,9.683092122552885
2045,9.775839520885022
2046,9.927048549445475
2047,10.078257578005925
2048,10.229466606566378
2049,10.380675635126831
2050,10.531884663687281
