year,preset_demand
2010,321.2057073544366
2011,292.39092014669546
2012,291.02831036098746
2013,312.7769247877296
2014,278.97788404193636
2015,272.6188533079967
2016,265.1071984078386
2017,259.8997348830502
2018,259.4350364652709
2019,256.1471444271763
2020,252.74186995447042
2021,247.19452548233465
2022,224.66912633843182
2023,197.91000148748716
2024,178.12196095405443
2025,160.8168145913022
2026,144.7419124726229
2027,130.64948473437974
2028,118.84882827579784
2029,107.47351156617378
2030,98.08910686628919
2031,90.13066309536048
2032,83.51604910054988
2033,77.84734436280726
2034,71.63696699757496
2035,65.94278099919508
2036,59.48556792072882
2037,53.751259525820096
2038,48.01695113091124
2039,42.28264273600239
2040,36.54833434109354
2041,30.814025946184696
2042,25.07971755127585
2043,19.34540915636712
2044,13.61110076145827
2045,7.876792366549396
2046,2.1424839716405595
2047,0.0
2048,0.0
2049,0.0
2050,0.0
