year,preset_demand
2010,1501.4092486469362
2011,1366.7205210778543
2012,1360.3512851405198
2013,1462.0106582398125
2014,1304.0240745358922
2015,1274.3001084363987
2016,1239.1884404880561
2017,1214.8472357115124
2018,1212.6750996432218
2019,1197.3065323932608
2020,1181.3892853754169
2021,1155.4593778264684
2022,1050.1690861854152
2023,925.0891246000081
2024,832.5940462460213
2025,751.7047400994312
2026,676.5659547059093
2027,610.69383332813
2028,555.5341199688983
2029,502.3625687695552
2030,458.4971215285914
2031,421.2970319631719
2032,390.37839508764654
2033,363.88121422745746
2034,334.85209737101763
2035,308.2358096596363
2036,278.05291061857014
2037,251.24907911252072
2038,224.44524760647073
2039,197.64141610042077
2040,170.8375845943708
2041,144.03375308832085
2042,117.22992158227088
2043,90.42609007622147
2044,63.6222585701715
2045,36.818427064121416
2046,10.014595558071504
2047,0.0
2048,0.0
2049,0.0
2050,0.0
