year,preset_demand
2010,2193.506077783184
2011,1996.730586491976
2012,1987.4253569205127
2013,2135.9461236321104
2014,1905.1332843778857
2015,1861.707615890884
2016,1810.4107045955777
2017,1774.8490609823984
2018,1771.6756466239472
2019,1749.222710690597
2020,1725.968172924374
2021,1688.0854904670546
2022,1534.2600795377225
2023,1351.5226572168378
2024,1216.3906026372192
2025,1098.2141728462675
2026,988.439051515112
2027,892.202200217676
2028,811.6158000664234
2029,733.9340348674765
2030,669.8481600705522
2031,615.500138284112
2032,570.3290978337116
2033,531.617649030979
2034,489.2071308363807
2035,450.3216711154183
2036,406.22551775059804
2037,367.0660631452791
2038,327.9066085399592
2039,288.7471539346394
2040,249.58769932931966
2041,210.42824472399985
2042,171.26879011868007
2043,132.1093355133611
2044,92.94988090804128
2045,53.790426302721315
2046,14.6309716974016
2047,0.0
2048,0.0
2049,0.0
2050,0.0
