year,preset_demand
2010,30507.89415026218
2011,27771.085750011465
2012,27641.66602253253
2013,29707.334258351784
2014,26497.124931917726
2015,25893.148626119324
2016,25179.6968805859
2017,24685.095625477155
2018,24640.958893729236
2019,24328.67720016332
2020,24005.24660479328
2021,23478.363694259522
2022,21338.916987553606
2023,18797.353964809907
2024,16917.89967052828
2025,15274.26893358413
2026,13747.485937255404
2027,12408.996975463293
2028,11288.178852064368
2029,10207.7592014883
2030,9316.434985597625
2031,8560.547544605202
2032,7932.296118873686
2033,7393.886494921054
2034,6804.029182446143
2035,6263.199366122896
2036,5649.897769690922
2037,5105.257156117407
2038,4560.61654254388
2039,4015.9759289703534
2040,3471.335315396827
2041,2926.6947018233004
2042,2382.054088249774
2043,1837.4134746762586
2044,1292.7728611027321
2045,748.132247529203
2046,203.4916339556776
2047,0.0
2048,0.0
2049,0.0
2050,0.0
