year,preset_demand
2010,19816.78261625912
2011,18039.0546333641
2012,17954.98843747809
2013,19296.76896762294
2014,17211.537516992492
2015,16819.217185132573
2016,16355.785717893625
2017,16034.511312457986
2018,16005.841748635168
2019,15802.995285160736
2020,15592.906913661642
2021,15250.663556881815
2022,13860.959302073448
2023,12210.05538588815
2024,10989.232440734017
2025,9921.591624393237
2026,8929.850713289183
2027,8060.4185374905555
2028,7332.377165825802
2029,6630.577125339671
2030,6051.606379606922
2031,5560.610277852762
2032,5152.521739497541
2033,4802.791062453107
2034,4419.64189855627
2035,4068.3391554143927
2036,3669.9614648784286
2037,3316.1833709197676
2038,2962.405276961099
2039,2608.6271830024307
2040,2254.8490890437624
2041,1901.0709950850942
2042,1547.2929011264257
2043,1193.5148071677647
2044,839.7367132090965
2045,485.9586192504266
2046,132.18052529175895
2047,0.0
2048,0.0
2049,0.0
2050,0.0
