year,preset_demand
2010,6108.156899004792
2011,5560.205112201375
2012,5534.293261407144
2013,5947.872305032022
2014,5305.138258954338
2015,5184.212769278538
2016,5041.368586716381
2017,4942.341690472121
2018,4933.504827422913
2019,4870.981154973002
2020,4806.225298251841
2021,4700.73511039773
2022,4272.384464586062
2023,3763.523851815973
2024,3387.227747685107
2025,3058.147202963358
2026,2752.4614009091256
2027,2484.4750054554106
2028,2260.0697115583907
2029,2043.752822887468
2030,1865.2957936435841
2031,1713.955322065041
2032,1588.1695742356198
2033,1480.3715583241026
2034,1362.2729116303553
2035,1253.990335406262
2036,1131.197776897781
2037,1022.1522195449252
2038,913.106662192067
2039,804.0611048392088
2040,695.0155474863508
2041,585.9699901334926
2042,476.92443278063445
2043,367.8788754277786
2044,258.8333180749205
2045,149.78776072206188
2046,40.74220336920397
2047,0.0
2048,0.0
2049,0.0
2050,0.0
