year,max_demand
2010,3820.612399063176
2011,3878.063439469881
2012,3935.5144798765864
2013,3992.9655202832914
2014,4050.4165606899965
2015,4107.867601096701
2016,4208.584239834381
2017,4309.300878572061
2018,4410.017517309742
2019,4510.734156047422
2020,4611.4507947851025
2021,4596.31965657099
2022,4581.188518356878
2023,4566.057380142768
2024,4550.926241928656
2025,4535.795103714545
2026,4568.894468557914
2027,4601.993833401283
2028,4635.093198244652
2029,4668.192563088021
2030,4701.29192793139
2031,4740.774741708838
2032,4780.257555486285
2033,4819.740369263733
2034,4859.22318304118
2035,4898.705996818628
2036,4920.693432036008
2037,4942.680867253389
2038,4964.668302470769
2039,4986.65573768815
2040,5008.643172905532
2041,5058.528644205181
2042,5108.41411550483
2043,5158.299586804479
2044,5208.185058104128
2045,5258.070529403777
2046,5339.400397304627
2047,5420.730265205477
2048,5502.060133106326
2049,5583.390001007177
2050,5664.719868908026
