year,preset_demand
2010,172764.9333960994
2011,157266.5014604708
2012,156533.60293630807
2013,168231.39608525555
2014,150052.11442991553
2015,146631.8217761472
2016,142591.57426868842
2017,139790.6679696296
2018,139540.7234967927
2019,137772.2852780154
2020,135940.7112928642
2021,132956.99532421795
2022,120841.3977687775
2023,106448.63227065378
2024,95805.36091363068
2025,86497.54853571545
2026,77851.44004419367
2027,70271.63282457799
2028,63924.486493060635
2029,57806.1150298501
2030,52758.58313419616
2031,48478.024051527325
2032,44920.26240505272
2033,41871.2711386006
2034,38530.93375572507
2035,35468.237040720654
2036,31995.135654652655
2037,28910.858553605012
2038,25826.5814525573
2039,22742.30435150959
2040,19658.02725046188
2041,16573.75014941417
2042,13489.473048366459
2043,10405.195947318814
2044,7320.918846271104
2045,4236.64174522338
2046,1152.3646441756764
2047,0.0
2048,0.0
2049,0.0
2050,0.0
