year,max_demand
2010,14.005432695514106
2011,14.216034189636009
2012,14.42663568375791
2013,14.637237177879811
2014,14.847838672001714
2015,15.058440166123614
2016,15.427642785448429
2017,15.796845404773244
2018,16.16604802409806
2019,16.535250643422874
2020,16.90445326274769
2021,16.848986202567435
2022,16.79351914238718
2023,16.738052082206927
2024,16.68258502202667
2025,16.62711796184642
2026,16.748452155990726
2027,16.869786350135033
2028,16.991120544279337
2029,17.112454738423644
2030,17.233788932567947
2031,17.3785232927258
2032,17.523257652883647
2033,17.6679920130415
2034,17.812726373199347
2035,17.9574607333572
2036,18.03806130518163
2037,18.118661877006062
2038,18.19926244883049
2039,18.279863020654922
2040,18.360463592479356
2041,18.543331556511127
2042,18.726199520542902
2043,18.909067484574678
2044,19.091935448606453
2045,19.274803412638224
2046,19.57293886110709
2047,19.871074309575953
2048,20.169209758044822
2049,20.467345206513688
2050,20.76548065498255
