year,preset_demand
2010,1294.6199533893414
2011,1178.4819221598837
2012,1172.9899219342633
2013,1260.6477360725487
2014,1124.4206655285016
2015,1098.790585228309
2016,1068.5148519705913
2017,1047.5261645613134
2018,1045.6531970822466
2019,1032.4013446411243
2020,1018.6763821694341
2021,996.3178042316321
2022,905.5291584446599
2023,797.6764765835538
2024,717.9207576579536
2025,648.1723463919587
2026,583.3824358918351
2027,526.5828905416176
2028,479.0203318305577
2029,433.1721054410054
2030,395.3482520754575
2031,363.2717357874006
2032,336.61152687585457
2033,313.76380625532335
2034,288.7328735196376
2035,265.78245065035054
2036,239.75664630359108
2037,216.64451007138817
2038,193.53237383918474
2039,170.4202376069813
2040,147.3081013747779
2041,124.19596514257448
2042,101.08382891037105
2043,77.97169267816813
2044,54.8595564459647
2045,31.74742021376118
2046,8.63528398155781
2047,0.0
2048,0.0
2049,0.0
2050,0.0
