year,preset_demand
2010,1870.2009867205484
2011,1702.4286145796157
2012,1694.4949007401722
2013,1821.1249052183168
2014,1624.33201547293
2015,1587.3069400122465
2016,1543.5707794007596
2017,1513.250635021681
2018,1510.5449563255697
2019,1491.4014019207593
2020,1471.574395323142
2021,1439.275314491371
2022,1308.1225275369477
2023,1152.3191263078636
2024,1037.1044458599356
2025,936.3462679635188
2026,842.7511134707726
2027,760.6987972824179
2028,691.9901820633327
2029,625.7580820492362
2030,571.1179479306271
2031,524.7803858874746
2032,486.26719220309263
2033,453.26149849586574
2034,417.1019483682333
2035,383.947891547601
2036,346.35115526829577
2037,312.9634881977216
2038,279.5758211271466
2039,246.18815405657162
2040,212.8004869859967
2041,179.41281991542178
2042,146.02515284484684
2043,112.63748577427259
2044,79.24981870369766
2045,45.86215163312257
2046,12.474484562547701
2047,0.0
2048,0.0
2049,0.0
2050,0.0
