year,preset_demand
2010,4511.225691634805
2011,4106.531735785778
2012,4087.394341486069
2013,4392.846286806316
2014,3918.1501731510734
2015,3828.8397338779973
2016,3723.341077420766
2017,3650.2040107267603
2018,3643.677478373353
2019,3597.500144988653
2020,3549.6742149487877
2021,3471.7636351239007
2022,3155.402010764054
2023,2779.5791385383136
2024,2501.662791482161
2025,2258.6178546031147
2026,2032.8512826901162
2027,1834.927893987318
2028,1669.1916589976706
2029,1509.4291771488872
2030,1377.6283821645604
2031,1265.8547268937718
2032,1172.954707029836
2033,1093.3396632567255
2034,1006.1170103482941
2035,926.1440908743161
2036,835.4547137276217
2037,754.9182887433534
2038,674.3818637590834
2039,593.8454387748135
2040,513.3090137905436
2041,432.77258880627375
2042,352.2361638220038
2043,271.6997388377356
2044,191.16331385346567
2045,110.62688886919538
2046,30.090463884925637
2047,0.0
2048,0.0
2049,0.0
2050,0.0
