year,max_demand
2.01000000000000E+03,5.01732295560000E+04
2.01100000000000E+03,5.80464064728000E+04
2.01200000000000E+03,6.59195833896000E+04
2.01300000000000E+03,7.37927603064000E+04
2.01400000000000E+03,8.16659372232000E+04
2.01500000000000E+03,8.95391141400000E+04
2.01600000000000E+03,9.48331468944000E+04
2.01700000000000E+03,1.00127179648800E+05
2.01800000000000E+03,1.05421212403200E+05
2.01900000000000E+03,1.10715245157600E+05
2.02000000000000E+03,1.16009277912000E+05
2.02100000000000E+03,1.23950327043600E+05
2.02200000000000E+03,1.31891376175200E+05
2.02300000000000E+03,1.39832425306800E+05
2.02400000000000E+03,1.47773474438400E+05
2.02500000000000E+03,1.55714523570000E+05
2.02600000000000E+03,1.66631508273600E+05
2.02700000000000E+03,1.77548492977200E+05
2.02800000000000E+03,1.88465477680800E+05
2.02900000000000E+03,1.99382462384400E+05
2.03000000000000E+03,2.10299447088000E+05
2.03100000000000E+03,2.11192227759600E+05
2.03200000000000E+03,2.12085008431200E+05
2.03300000000000E+03,2.12977789102800E+05
2.03400000000000E+03,2.13870569774400E+05
2.03500000000000E+03,2.14763350446000E+05
2.03600000000000E+03,2.13933221049600E+05
2.03700000000000E+03,2.13103091653200E+05
2.03800000000000E+03,2.12272962256800E+05
2.03900000000000E+03,2.11442832860400E+05
2.04000000000000E+03,2.10612703464000E+05
2.04100000000000E+03,2.12471357961600E+05
2.04200000000000E+03,2.14330012459200E+05
2.04300000000000E+03,2.16188666956800E+05
2.04400000000000E+03,2.18047321454400E+05
2.04500000000000E+03,2.19905975952000E+05
2.04600000000000E+03,2.21754188570400E+05
2.04700000000000E+03,2.23602401188800E+05
2.04800000000000E+03,2.25450613807200E+05
2.04900000000000E+03,2.27298826425600E+05
2.05000000000000E+03,2.29147039044000E+05
