year,preset_demand
2.01000000000000E+03,6.71102172000000E+05
2.01100000000000E+03,7.19647491000000E+05
2.01200000000000E+03,7.68192810000000E+05
2.01300000000000E+03,7.38983320000000E+05
2.01400000000000E+03,7.09773830000000E+05
2.01500000000000E+03,6.80564340000000E+05
2.01600000000000E+03,6.10946229600000E+05
2.01700000000000E+03,5.41328119200000E+05
2.01800000000000E+03,4.71710008800000E+05
2.01900000000000E+03,4.02091898400000E+05
2.02000000000000E+03,3.32473788000000E+05
2.02100000000000E+03,3.12561367200000E+05
2.02200000000000E+03,2.92648946400000E+05
2.02300000000000E+03,2.72736525600000E+05
2.02400000000000E+03,2.52824104800000E+05
2.02500000000000E+03,2.32911684000000E+05
2.02600000000000E+03,2.57186750400000E+05
2.02700000000000E+03,2.81461816800000E+05
2.02800000000000E+03,3.05736883200000E+05
2.02900000000000E+03,3.30011949600000E+05
2.03000000000000E+03,3.54287016000000E+05
2.03100000000000E+03,3.79399442400000E+05
2.03200000000000E+03,4.04511868800000E+05
2.03300000000000E+03,4.29624295200000E+05
2.03400000000000E+03,4.54736721600000E+05
2.03500000000000E+03,4.79849148000000E+05
2.03600000000000E+03,5.22253058400000E+05
2.03700000000000E+03,5.64656968800000E+05
2.03800000000000E+03,6.07060879200000E+05
2.03900000000000E+03,6.49464789600000E+05
2.04000000000000E+03,6.91868700000000E+05
2.04100000000000E+03,6.99840367200000E+05
2.04200000000000E+03,7.07812034400000E+05
2.04300000000000E+03,7.15783701600000E+05
2.04400000000000E+03,7.23755368800000E+05
2.04500000000000E+03,7.31727036000000E+05
2.04600000000000E+03,7.31727036000000E+05
2.04700000000000E+03,7.31727036000000E+05
2.04800000000000E+03,7.31727036000000E+05
2.04900000000000E+03,7.31727036000000E+05
2.05000000000000E+03,7.31727036000000E+05
