year,preset_demand
2.01000000000000E+03,4.61858010000000E+05
2.01100000000000E+03,4.39700585000000E+05
2.01200000000000E+03,4.17543160000000E+05
2.01300000000000E+03,4.37376770666667E+05
2.01400000000000E+03,4.57210381333333E+05
2.01500000000000E+03,4.77043992000000E+05
2.01600000000000E+03,4.65228842400000E+05
2.01700000000000E+03,4.53413692800000E+05
2.01800000000000E+03,4.41598543200000E+05
2.01900000000000E+03,4.29783393600000E+05
2.02000000000000E+03,4.17968244000000E+05
2.02100000000000E+03,4.28008190400000E+05
2.02200000000000E+03,4.38048136800000E+05
2.02300000000000E+03,4.48088083200000E+05
2.02400000000000E+03,4.58128029600000E+05
2.02500000000000E+03,4.68167976000000E+05
2.02600000000000E+03,4.24080972000000E+05
2.02700000000000E+03,3.79993968000000E+05
2.02800000000000E+03,3.35906964000000E+05
2.02900000000000E+03,2.91819960000000E+05
2.03000000000000E+03,2.47732956000000E+05
2.03100000000000E+03,2.35239544800000E+05
2.03200000000000E+03,2.22746133600000E+05
2.03300000000000E+03,2.10252722400000E+05
2.03400000000000E+03,1.97759311200000E+05
2.03500000000000E+03,1.85265900000000E+05
2.03600000000000E+03,1.79982158400000E+05
2.03700000000000E+03,1.74698416800000E+05
2.03800000000000E+03,1.69414675200000E+05
2.03900000000000E+03,1.64130933600000E+05
2.04000000000000E+03,1.58847192000000E+05
2.04100000000000E+03,1.56259749600000E+05
2.04200000000000E+03,1.53672307200000E+05
2.04300000000000E+03,1.51084864800000E+05
2.04400000000000E+03,1.48497422400000E+05
2.04500000000000E+03,1.45909980000000E+05
2.04600000000000E+03,1.39077122400000E+05
2.04700000000000E+03,1.32244264800000E+05
2.04800000000000E+03,1.25411407200000E+05
2.04900000000000E+03,1.18578549600000E+05
2.05000000000000E+03,1.11745692000000E+05
