year,preset_demand
2010,2263.8354320078483
2011,2060.750820641743
2012,2051.147241868833
2013,2204.4299601052408
2014,1966.2166772890287
2015,1921.3986720073406
2016,1868.4570519593854
2017,1831.7552120842427
2018,1828.4800500330098
2019,1805.30721616975
2020,1781.3070790908753
2021,1742.2097819942323
2022,1583.4523392262026
2023,1394.855892836647
2024,1255.3911627153946
2025,1133.4256976097226
2026,1020.1309081676144
2027,920.808459947099
2028,837.638255930732
2029,757.465816811704
2030,691.325186737354
2031,635.234629876887
2032,588.6152915910214
2033,548.6626558032276
2034,504.8923491005556
2035,464.76012316426164
2036,419.25013556330657
2037,378.83512977348147
2038,338.42012398365546
2039,298.00511819382945
2040,257.5901124040035
2041,217.17510661417754
2042,176.76010082435155
2043,136.34509503452642
2044,95.93008924470044
2045,55.515083454874286
2046,15.100077665048389
2047,0.0
2048,0.0
2049,0.0
2050,0.0
