year,max_demand
2010,50.063618530373624
2011,50.81643160604694
2012,51.569244681720264
2013,52.32205775739358
2014,53.074870833066896
2015,53.827683908740205
2016,55.147430288315654
2017,56.467176667891096
2018,57.786923047466544
2019,59.106669427041986
2020,60.426415806617435
2021,60.228144050061495
2022,60.029872293505555
2023,59.83160053694962
2024,59.63332878039368
2025,59.43505702383776
2026,59.86877649130386
2027,60.302495958769974
2028,60.73621542623608
2029,61.16993489370219
2030,61.603654361168296
2031,62.12101972593144
2032,62.638385090694584
2033,63.15575045545773
2034,63.67311582022087
2035,64.19048118498401
2036,64.47859483122934
2037,64.7667084774747
2038,65.05482212372003
2039,65.34293576996538
2040,65.63104941621073
2041,66.28472661360608
2042,66.93840381100142
2043,67.59208100839678
2044,68.24575820579211
2045,68.89943540318747
2046,69.96514609467562
2047,71.03085678616377
2048,72.09656747765192
2049,73.16227816914008
2050,74.22798886062822
