year,preset_demand
2010,1574.8876784338988
2011,1433.607332876118
2012,1426.92638881787
2013,1533.5609351520384
2014,1367.8425447415639
2015,1336.663898408816
2016,1299.833878032333
2017,1274.301423429857
2018,1272.0229838019438
2019,1255.9022843864057
2020,1239.2060530120602
2021,1212.0071450936691
2022,1101.5639843674091
2023,970.3626543520476
2024,873.3409000590403
2025,788.4929003000558
2026,709.6768497159865
2027,640.5809703588706
2028,582.721760424146
2029,526.9480125918825
2030,480.93580610584706
2031,441.9151575078622
2032,409.4833736400599
2033,381.689430258165
2034,351.2396388410511
2035,323.32075956141296
2036,291.6607202736388
2037,263.5451188733292
2038,235.42951747301905
2039,207.31391607270888
2040,179.19831467239874
2041,151.08271327208857
2042,122.96711187177841
2043,94.85151047146884
2044,66.73590907115869
2045,38.6203076708484
2046,10.504706270538298
2047,0.0
2048,0.0
2049,0.0
2050,0.0
