year,max_demand
2010,123.2013808718097
2011,125.05397589358259
2012,126.90657091535547
2013,128.75916593712836
2014,130.61176095890124
2015,132.4643559806741
2016,135.7121151546463
2017,138.95987432861853
2018,142.20763350259077
2019,145.45539267656295
2020,148.7031518505352
2021,148.2152255896567
2022,147.72729932877826
2023,147.2393730678998
2024,146.75144680702135
2025,146.26352054614293
2026,147.33085924181452
2027,148.39819793748615
2028,149.46553663315777
2029,150.5328753288294
2030,151.600214024501
2031,152.87339661148073
2032,154.14657919846044
2033,155.41976178544016
2034,156.69294437241987
2035,157.9661269593996
2036,158.67514480723858
2037,159.3841626550776
2038,160.09318050291657
2039,160.8021983507556
2040,161.5112161985946
2041,163.11984808992827
2042,164.7284799812619
2043,166.33711187259556
2044,167.94574376392922
2045,169.55437565526287
2046,172.17697930748457
2047,174.79958295970624
2048,177.42218661192794
2049,180.04479026414964
2050,182.6673939163713
