year,preset_demand
2010,5571.064566990565
2011,5071.294368818829
2012,5047.6609559560375
2013,5424.873852364086
2014,4838.655631498595
2015,4728.36316162301
2016,4598.079317047501
2017,4507.759889768981
2018,4499.700055119873
2019,4442.674110642157
2020,4383.612258622089
2021,4287.3978591827145
2022,3896.7122326367225
2023,3432.595908152255
2024,3089.3876495756585
2025,2789.2432700683153
2026,2510.436525478324
2027,2266.0142657307124
2028,2061.341006325984
2029,1864.044935900456
2030,1701.2796944717388
2031,1563.2466424883762
2032,1448.5212786263126
2033,1350.2019792425021
2034,1242.4877870755865
2035,1143.7265349337517
2036,1031.7311682285883
2037,932.2740241504438
2038,832.8168800722971
2039,733.3597359941502
2040,633.9025919160036
2041,534.4454478378569
2042,434.9883037597102
2043,335.5311596815656
2044,236.0740156034189
2045,136.61687152527176
2046,37.159727447125256
2047,0.0
2048,0.0
2049,0.0
2050,0.0
