key,share
industry_steel_blastfurnace_current_consumption_useable_heat,3.38705809785446E-01
industry_steel_blastfurnace_bat_consumption_useable_heat,0.00000000000000E+00
industry_steel_hisarna_consumption_useable_heat,0.00000000000000E+00
industry_steel_electricfurnace_electricity,1.06532092461182E-02
industry_aluminium_electrolysis_current_electricity,3.50910090692318E-01
industry_aluminium_electrolysis_bat_electricity,0.00000000000000E+00
industry_aluminium_smeltoven_electricity,6.62897744982019E-03
industry_aluminium_carbothermalreduction_electricity,0.00000000000000E+00
industry_other_metals_process_electricity,2.93101912826298E-01
