key,share
industry_final_demand_for_metal_steam_hot_water,5.69117144078325E-03
industry_final_demand_for_chemical_steam_hot_water,8.02993077756157E-01
industry_final_demand_for_other_steam_hot_water,1.91315750803059E-01
