year,preset_demand
2010,3714.50957437331
2011,3381.2875907160337
2012,3365.530003041659
2013,3617.036855715183
2014,3226.17561763529
2015,3152.638068319927
2016,3065.7712617621073
2017,3005.5507467521356
2018,3000.1768487094946
2019,2962.1547769486965
2020,2922.7752630028954
2021,2858.6242728981097
2022,2598.1344719050026
2023,2288.6847230840563
2024,2059.850476566712
2025,1859.7290889991984
2026,1673.8345782237084
2027,1510.8659367540033
2028,1374.3999574900542
2029,1242.8527219896523
2030,1134.328930819745
2031,1042.2953370592013
2032,965.8021538686681
2033,900.2477208666251
2034,828.4292392660739
2035,762.580134082195
2036,687.9071776105197
2037,621.5940861940153
2038,555.2809947775095
2039,488.9679033610036
2040,422.65481194449785
2041,356.34172052799204
2042,290.0286291114862
2043,223.71553769498183
2044,157.40244627847602
2045,91.08935486196992
2046,24.776263445464245
2047,0.0
2048,0.0
2049,0.0
2050,0.0
