year,max_demand
2010,82.1445709920319
2011,83.37978947910268
2012,84.61500796617345
2013,85.85022645324423
2014,87.08544494031501
2015,88.32066342738578
2016,90.48610818249752
2017,92.65155293760925
2018,94.81699769272099
2019,96.98244244783271
2020,99.14788720294446
2021,98.82256216931263
2022,98.49723713568082
2023,98.17191210204902
2024,97.84658706841721
2025,97.52126203478541
2026,98.23291054585499
2027,98.94455905692458
2028,99.65620756799416
2029,100.36785607906374
2030,101.07950459013333
2031,101.92839959976632
2032,102.77729460939933
2033,103.62618961903233
2034,104.47508462866534
2035,105.32397963829834
2036,105.79671757779455
2037,106.26945551729078
2038,106.74219345678699
2039,107.21493139628322
2040,107.68766933577945
2041,108.76022530603431
2042,109.8327812762892
2043,110.90533724654406
2044,111.97789321679893
2045,113.0504491870538
2046,114.79907124282478
2047,116.54769329859575
2048,118.29631535436673
2049,120.04493741013772
2050,121.79355946590869
