year,preset_demand
2010,7983.956242280538
2011,7267.729864822764
2012,7233.860550998925
2013,7774.448659919843
2014,6934.332634061987
2015,6776.271236145827
2016,6589.55997088242
2017,6460.122168367581
2018,6448.571527303434
2019,6366.846995140859
2020,6282.204780633013
2021,6144.318826204698
2022,5584.422793889256
2023,4919.292389914469
2024,4427.43671574032
2025,3997.296378370734
2026,3597.735249237809
2027,3247.4509179401707
2028,2954.131332894505
2029,2671.384081608882
2030,2438.1233556372404
2031,2240.306612755921
2032,2075.89238385223
2033,1934.989873279451
2034,1780.6234345867817
2035,1639.087556470189
2036,1478.585717663606
2037,1336.05254886728
2038,1193.5193800709508
2039,1050.9862112746216
2040,908.4530424782924
2041,765.9198736819634
2042,623.3867048856343
2043,480.8535360893082
2044,338.3203672929791
2045,195.78719849664938
2046,53.25402970032057
2047,0.0
2048,0.0
2049,0.0
2050,0.0
