year,max_demand
2010,215.1033279019871
2011,218.33786433021623
2012,221.57240075844538
2013,224.80693718667453
2014,228.04147361490365
2015,231.27601004313277
2016,236.94643192965793
2017,242.6168538161831
2018,248.28727570270829
2019,253.95769758923342
2020,259.6281194757586
2021,258.77622510782993
2022,257.9243307399012
2023,257.07243637197257
2024,256.2205420040439
2025,255.36864763611527
2026,257.23216656595923
2027,259.0956854958032
2028,260.9592044256471
2029,262.82272335549106
2030,264.686242285335
2031,266.90915415164886
2032,269.1320660179627
2033,271.3549778842766
2034,273.57788975059043
2035,275.80080161690427
2036,277.0387106203006
2037,278.27661962369694
2038,279.5145286270932
2039,280.7524376304896
2040,281.99034663388596
2041,284.79893587815076
2042,287.60752512241555
2043,290.41611436668035
2044,293.22470361094514
2045,296.03329285520994
2046,300.6122250828265
2047,305.1911573104431
2048,309.77008953805966
2049,314.34902176567624
2050,318.92795399329276
