year,max_demand
2010,2.909415852769781
2011,2.9531651134271484
2012,2.9969143740845157
2013,3.0406636347418834
2014,3.0844128953992507
2015,3.128162156056618
2016,3.2048583907892865
2017,3.2815546255219554
2018,3.3582508602546244
2019,3.434947094987293
2020,3.511643329719962
2021,3.5001208906990913
2022,3.4885984516782202
2023,3.4770760126573506
2024,3.4655535736364795
2025,3.45403113461561
2026,3.4792364699737637
2027,3.504441805331918
2028,3.529647140690072
2029,3.554852476048226
2030,3.58005781140638
2031,3.6101241757264635
2032,3.6401905400465475
2033,3.670256904366631
2034,3.700323268686715
2035,3.7303896330067987
2036,3.7471331772090006
2037,3.7638767214112034
2038,3.780620265613405
2039,3.7973638098156077
2040,3.81410735401781
2041,3.8520953951647425
2042,3.8900834363116745
2043,3.9280714774586065
2044,3.9660595186055385
2045,4.004047559752471
2046,4.065980669489649
2047,4.1279137792268275
2048,4.189846888964007
2049,4.251779998701185
2050,4.313713108438363
