year,max_demand
2010,202.2508286162142
2011,205.2921003584011
2012,208.33337210058798
2013,211.37464384277487
2014,214.41591558496177
2015,217.45718732714863
2016,222.78879951715527
2017,228.1204117071619
2018,233.45202389716857
2019,238.78363608717518
2020,244.11524827718185
2021,243.31425489652355
2022,242.51326151586525
2023,241.712268135207
2024,240.9112747545487
2025,240.11028137389047
2026,241.86245439408046
2027,243.61462741427042
2028,245.3668004344604
2029,247.11897345465036
2030,248.87114647484034
2031,250.96123857749552
2032,253.05133068015073
2033,255.1414227828059
2034,257.2315148854611
2035,259.3216069881163
2036,260.4855504943853
2037,261.6494940006544
2038,262.8134375069234
2039,263.9773810131925
2040,265.14132451946153
2041,267.7820995713193
2042,270.422874623177
2043,273.06364967503475
2044,275.7044247268925
2045,278.34519977875027
2046,282.6505391997885
2047,286.9558786208267
2048,291.26121804186494
2049,295.5665574629032
2050,299.87189688394136
