year,preset_demand
2010,810.7120086494875
2011,737.9844901741759
2012,734.5453105734292
2013,789.4380552648906
2014,704.130454602578
2015,688.0804826956736
2016,669.1213275718541
2017,655.9778711590711
2018,654.8049885512339
2019,646.5064636576988
2020,637.9116695909673
2021,623.9103655147816
2022,567.0570432746695
2023,499.51794493083634
2024,449.57362040364285
2025,405.89603421355906
2026,365.32354161118434
2027,329.7547452391698
2028,299.9702996895682
2029,271.2593968396783
2030,247.57348650238785
2031,227.48665184308302
2032,210.79159669496084
2033,196.48398353880657
2034,180.80920755270284
2035,166.43728058293576
2036,150.13949986092447
2037,135.66630536092066
2038,121.1931108609165
2039,106.71991636091235
2040,92.24672186090822
2041,77.77352736090408
2042,63.300332860899935
2043,48.82713836089609
2044,34.35394386089195
2045,19.880749360887748
2046,5.407554860883635
2047,0.0
2048,0.0
2049,0.0
2050,0.0
