year,preset_demand
2010,7423.420792191424
2011,6757.479043390296
2012,6725.987617231711
2013,7228.622261760864
2014,6447.488875635862
2015,6300.524609784813
2016,6126.921918758937
2017,6006.571650630493
2018,5995.83195386404
2019,5919.845115650297
2020,5841.145438947761
2021,5712.9401444806235
2022,5192.353142043758
2023,4573.920034377481
2024,4116.596430938147
2025,3716.65527055454
2026,3345.1464215895066
2027,3019.454758305665
2028,2746.728475707328
2029,2483.8322673071275
2030,2266.948247576461
2031,2083.0197693149976
2032,1930.1486903238194
2033,1799.1386252737677
2034,1655.6099039439548
2035,1524.0109386480642
2036,1374.7775697235106
2037,1242.2513312633978
2038,1109.725092803282
2039,977.1988543431663
2040,844.6726158830509
2041,712.1463774229352
2042,579.6201389628196
2043,447.0939005027068
2044,314.56766204259117
2045,182.04142358247495
2046,49.5151851223596
2047,0.0
2048,0.0
2049,0.0
2050,0.0
